1296	20016	0.024826
1296	20021	0.058641
1297	10011	0.006001
1297	10012	0.011725
1297	10015	0.010440
1297	10017	0.001515
1297	10018	0.006514
1297	10020	0.005444
1297	10021	0.008329
1297	10024	0.009182
1297	10028	0.003216
1297	10032	0.006514
1297	10034	0.008108
1297	10035	0.010734
1297	10040	0.010440
1297	11	0.006866
1297	12	0.003578
1297	13	0.011548
1297	14	0.007621
1297	15	0.007583
1297	17	0.007328
1297	20012	0.006247
1297	20013	0.005523
1297	20015	0.005563
1297	20019	0.012097
1297	20020	0.004917
1297	20022	0.008760
1297	20023	0.005604
1297	20024	0.002909
1297	20025	0.002071
1297	20027	0.005730
1297	20028	0.004854
1297	20033	0.002931
1297	20036	0.005563
1297	20039	0.024428
1297	22	0.023817
1297	23	0.004306
1297	25	0.006325
1297	28	0.015554
1297	32	0.003285
1297	35	0.004098
1297	38	0.011291
1297	40	0.006049
1298	14	0.019033
1299	10017	0.007568
13	20025	0.010344
130	10012	0.015967
130	10013	0.210373
130	10019	0.015725
1300	20024	0.014529
1301	10025	0.015665
1302	10016	0.016130
1303	20018	0.030453
1304	10014	0.021664
1304	20030	0.030641
1305	20016	0.019767
1305	20032	0.015387
1305	20039	0.017359
1305	33	0.038686
1305	35	0.021839
1306	10014	0.048493
1307	20012	0.031202
1308	10029	0.062404
1309	15	0.016921
1309	29	0.009344
131	10016	0.016130
1310	10031	0.028838
1311	20037	0.024093
1312	10017	0.005746
1312	10024	0.069648
1312	10032	0.024704
1312	20014	0.008029
1313	20025	0.010344
1314	38	0.028197
1315	20025	0.010344
1316	20015	0.055572
1317	24	0.021386
1318	10018	0.032536
1319	20018	0.021664
1319	20022	0.031127
1319	20027	0.020361
1319	20033	0.031247
1319	20034	0.015930
132	10014	0.024246
1320	20033	0.014641
1321	20034	0.022392
1322	10023	0.040070
1323	13	0.043794
1323	28	0.029494
1323	29	0.007941
1323	38	0.042820
1324	10012	0.011808
1324	10019	0.011629
1324	10025	0.009476
1324	20011	0.022140
1324	20016	0.016807
1324	20017	0.016565
1324	20024	0.008788
1324	20027	0.017313
1325	20020	0.024559
1326	20020	0.073677
1327	20014	0.009448
1327	20020	0.021943
1328	20020	0.049118
1329	20020	0.024559
133	10016	0.010822
133	10019	0.025797
133	10021	0.041867
133	10025	0.010510
133	10031	0.038695
133	10034	0.027169
1330	10017	0.006762
1330	35	0.009143
1331	10022	0.018301
1332	20025	0.010344
1333	14	0.019033
1334	10012	0.019521
1335	22	0.118958
1336	22	0.059479
1337	20025	0.009242
1337	20039	0.021803
1338	22	0.059479
1339	14	0.019033
134	10038	0.053615
1340	10017	0.006762
1340	10024	0.040978
1341	23	0.021507
1342	10019	0.025797
1342	10031	0.019348
1342	20026	0.044033
1342	20039	0.016371
1342	28	0.026060
1342	40	0.020269
1343	10016	0.007062
1343	10028	0.007032
1343	10030	0.020324
1343	14	0.016666
1343	20014	0.004629
1343	20015	0.012165
1343	20016	0.012165
1343	20020	0.010752
1343	20023	0.012254
1343	20025	0.009058
1343	20027	0.012531
1343	20028	0.010615
1343	20032	0.009469
1343	20033	0.006410
1343	20036	0.012165
1343	29	0.004579
1344	20039	0.024402
1345	10034	0.036183
1345	20035	0.022827
1346	29	0.020916
1347	26	0.024719
1348	17	0.073205
1349	10031	0.028838
135	10034	0.040496
1350	10014	0.024246
1351	10017	0.007568
1352	27	0.292820
1353	20016	0.022726
1353	20029	0.012813
1353	20039	0.019958
1354	10022	0.018301
1355	10018	0.032536
1356	20011	0.029938
1356	20013	0.022562
1356	20022	0.035788
1357	20011	0.032704
1357	20036	0.024826
1358	10025	0.015665
1359	14	0.038067
136	10031	0.028838
1360	10012	0.019521
1361	29	0.010458
1362	29	0.010458
1363	20032	0.021629
1364	10019	0.017178
1364	10020	0.024294
1365	10015	0.031542
1365	10017	0.004578
1365	10032	0.019680
1365	20025	0.006257
1365	20036	0.016807
1365	29	0.006326
1365	36	0.019188
1365	40	0.018274
1366	10023	0.035802
1366	32	0.014660
1367	24	0.021386
1368	29	0.010458
1369	10018	0.032536
137	10031	0.028838
1370	10017	0.005077
1370	10025	0.010510
1370	10035	0.035970
1370	29	0.014032
1370	32	0.044033
1370	40	0.020269
1371	10025	0.011144
1371	10035	0.038142
1371	10039	0.096716
1371	30	0.045899
1371	40	0.021492
1372	10028	0.016062
1373	20014	0.010574
1374	10020	0.022239
1374	15	0.015490
1374	20025	0.008461
1375	10022	0.014969
1375	10033	0.053681
1375	20018	0.024908
1376	10021	0.020801
1377	20014	0.010574
1378	14	0.019033
1379	10013	0.034512
1379	10025	0.010510
1379	14	0.012769
1379	17	0.024557
1379	26	0.066335
1379	29	0.014032
138	10011	0.029974
1380	30	0.064520
1381	10026	0.043258
1382	10033	0.065632
1383	20025	0.010344
1384	10028	0.014351
1384	20034	0.020007
1385	20036	0.027786
1386	20020	0.024559
1387	10014	0.009269
1387	10016	0.012333
1387	10017	0.023146
1387	10019	0.014700
1387	10021	0.007952
1387	10022	0.006997
1387	10027	0.037637
1387	10028	0.006140
1387	10031	0.011025
1387	20014	0.004042
1387	20015	0.010623
1387	20018	0.023285
1387	20019	0.023100
1387	20026	0.025091
1387	20028	0.018539
1387	20036	0.010623
1387	23	0.008222
1387	29	0.003998
1387	36	0.012127
1387	38	0.010780
1388	10013	0.042037
1388	10014	0.019814
1388	10016	0.013181
1388	10017	0.012369
1388	10020	0.011110
1388	10028	0.013125
1388	10032	0.013294
1388	10038	0.021907
1388	18	0.025498
1388	20021	0.026817
1388	20025	0.004227
1388	20034	0.009149
1388	22	0.024303
1388	25	0.006454
1388	28	0.015871
1388	33	0.022220
1388	36	0.025923
1388	38	0.023043
1389	10019	0.019226
139	10017	0.005384
139	10022	0.026039
139	10026	0.030773
139	10028	0.011426
139	10038	0.038142
1390	20014	0.008649
1390	20028	0.019831
1390	20035	0.062688
1391	10021	0.017014
1391	10025	0.012813
1391	20020	0.020087
1392	10038	0.053615
1393	23	0.021507
1394	28	0.038843
1395	20012	0.018010
1395	20021	0.075766
1395	20022	0.025255
1395	20023	0.016156
1395	20024	0.025159
1395	20029	0.018084
1395	20030	0.019795
1395	20036	0.016038
1395	20037	0.041719
1396	20013	0.110338
1397	20013	0.024646
1397	20029	0.027993
1398	20020	0.021943
1398	20028	0.021664
1399	20023	0.025009
1399	20036	0.024826
14	25	0.015795
140	10022	0.018301
1400	26	0.024719
1401	10012	0.039043
1402	20025	0.010344
1403	10012	0.017442
1403	10033	0.058641
1404	10016	0.013193
1404	10032	0.026611
1404	25	0.012919
1405	34	0.108762
1406	20025	0.020688
1407	19	0.044264
1408	24	0.064157
1409	10033	0.053681
1409	10034	0.033123
1409	20035	0.020896
141	10016	0.016130
1410	30	0.064520
1411	16	0.297396
1412	10024	0.075024
1412	20025	0.008461
1412	20028	0.019831
1413	20035	0.025548
1414	10023	0.046257
1414	10039	0.039236
1414	20012	0.018010
1414	20014	0.006103
1414	20024	0.008386
1414	20034	0.012925
1414	20036	0.016038
1414	25	0.018234
1414	29	0.006036
1415	10035	0.043852
1415	12	0.014617
1415	20030	0.028050
1416	20014	0.010574
1417	38	0.028197
1418	20012	0.076562
1418	20014	0.008649
1418	20038	0.039412
1419	10019	0.015725
1419	10021	0.034027
1419	36	0.025946
142	10012	0.039043
1420	15	0.018939
1421	23	0.021507
1422	10016	0.013193
1422	10018	0.026611
1422	10020	0.022239
1423	14	0.019033
1424	10012	0.017442
1424	10022	0.016352
1425	38	0.028197
1426	16	0.059479
1427	10021	0.020801
1428	10017	0.007568
1429	10030	0.046423
143	10019	0.038451
1430	14	0.051018
1430	40	0.053987
1431	10014	0.024246
1432	10017	0.005746
1432	10021	0.015794
1432	10023	0.030425
1432	20039	0.018528
1433	12	0.012714
1433	20013	0.019624
1433	20019	0.042985
1433	20025	0.007359
1433	28	0.027633
1434	10021	0.018586
1434	11	0.091924
1435	22	0.059479
1436	32	0.032816
1437	24	0.042771
1438	20017	0.015122
1438	20019	0.100091
1438	20020	0.027121
1438	20025	0.017135
1438	20026	0.108720
1438	20027	0.031608
1438	20028	0.026776
1438	20035	0.042320
1438	20036	0.015342
1438	20037	0.053213
1439	23	0.019216
1439	25	0.014113
144	10022	0.018301
1440	24	0.042771
1441	25	0.015795
1442	30	0.057647
1442	31	0.035064
1443	36	0.031722
1444	22	0.059479
1445	20025	0.010344
1446	20029	0.015665
1447	10019	0.019226
1448	10038	0.053615
1449	10032	0.032536
145	10017	0.015136
1450	10034	0.040496
1451	10034	0.040496
1452	10034	0.040496
1453	10019	0.019226
1454	24	0.085543
1455	10028	0.014351
1455	20018	0.027210
1456	10021	0.014798
1456	10024	0.032627
1456	20018	0.021664
1456	29	0.014879
1456	40	0.021492
1457	10020	0.027190
1458	23	0.021507
1459	10017	0.006762
1459	20014	0.009448
146	10016	0.011475
146	10020	0.038686
146	10022	0.026039
146	10031	0.020516
146	10036	0.082062
1460	10016	0.016130
1461	10017	0.007568
1462	12	0.017872
1463	24	0.021386
1464	19	0.044264
1465	17	0.036603
1466	20035	0.022827
1466	20036	0.024826
1467	33	0.054381
1468	20018	0.060907
1469	10018	0.032536
147	10012	0.019521
1470	10017	0.007568
1471	10011	0.049032
1471	10017	0.006190
1471	23	0.017590
1472	10017	0.004368
1472	10024	0.052945
1472	10025	0.009042
1472	20014	0.006103
1472	20025	0.005971
1472	20027	0.016520
1472	20034	0.012925
1472	20035	0.014746
1472	20039	0.014085
1473	10021	0.018586
1473	20014	0.009448
1474	10027	0.032816
1475	20014	0.009448
1475	20038	0.043053
1476	10022	0.016352
1476	17	0.032704
1477	10012	0.015967
1477	10014	0.019831
1477	10032	0.026611
1478	20021	0.065632
1479	40	0.030212
148	10021	0.020801
1480	16	0.048649
1480	17	0.029938
1480	24	0.017492
1481	10011	0.005864
1481	10012	0.003342
1481	10013	0.003774
1481	10014	0.001779
1481	10015	0.003826
1481	10016	0.002367
1481	10017	0.004442
1481	10018	0.002387
1481	10019	0.001410
1481	10020	0.004655
1481	10021	0.003052
1481	10022	0.001343
1481	10023	0.000980
1481	10024	0.001122
1481	10025	0.001149
1481	10026	0.004231
1481	10028	0.001964
1481	10029	0.001526
1481	10031	0.000705
1481	10032	0.005570
1481	10034	0.000990
1481	10036	0.005642
1481	10038	0.001311
1481	11	0.000839
1481	12	0.001748
1481	14	0.001862
1481	15	0.001853
1481	16	0.004364
1481	17	0.002685
1481	18	0.003052
1481	19	0.002165
1481	20	0.002270
1481	20011	0.005371
1481	20012	0.001526
1481	20013	0.001349
1481	20014	0.001293
1481	20015	0.002038
1481	20016	0.001359
1481	20017	0.003349
1481	20018	0.005213
1481	20019	0.002955
1481	20020	0.001802
1481	20021	0.003210
1481	20022	0.003210
1481	20023	0.002053
1481	20024	0.002842
1481	20025	0.001265
1481	20026	0.004815
1481	20027	0.000700
1481	20028	0.002965
1481	20029	0.002299
1481	20030	0.005032
1481	20031	0.002738
1481	20032	0.000529
1481	20033	0.003222
1481	20034	0.004381
1481	20035	0.002499
1481	20036	0.000679
1481	20037	0.001178
1481	20038	0.001178
1481	20039	0.002387
1481	20040	0.001209
1481	22	0.002909
1481	23	0.003156
1481	24	0.003138
1481	25	0.004249
1481	26	0.004231
1481	27	0.003580
1481	28	0.001900
1481	29	0.000767
1481	30	0.004733
1481	31	0.002879
1481	32	0.002006
1481	33	0.002660
1481	34	0.005319
1481	35	0.003253
1481	36	0.006982
1481	37	0.003003
1481	38	0.004137
1481	39	0.002779
1481	40	0.000739
1482	25	0.047386
1483	20020	0.049118
1484	20016	0.024826
1484	20033	0.013082
1485	10016	0.011475
1485	10040	0.037097
1485	20024	0.010336
1485	24	0.015214
1485	35	0.007280
1486	10014	0.024246
1487	20014	0.010574
1488	20016	0.045453
1488	20017	0.044799
1488	20023	0.045787
1489	10029	0.062404
149	10018	0.032536
1490	12	0.029235
1490	20015	0.022726
1490	20029	0.012813
1491	14	0.015568
1491	20040	0.020218
1491	38	0.023063
1492	20029	0.012813
1492	35	0.008370
1492	38	0.023063
1493	20040	0.024719
1494	20014	0.010574
1495	10032	0.029070
1495	20020	0.021943
1496	10014	0.019831
1496	15	0.015490
1496	20037	0.019706
1497	20016	0.027786
1498	10034	0.040496
1499	10034	0.040496
15	25	0.028226
15	35	0.009143
150	10012	0.019521
1500	10030	0.041478
1500	10037	0.059670
1501	27	0.146410
1502	10023	0.024238
1502	10035	0.032431
1502	20020	0.014855
1502	20025	0.006257
1502	20029	0.009476
1502	20040	0.014952
1502	22	0.035978
1502	35	0.006190
1503	10023	0.035802
1503	10029	0.055757
1504	20039	0.024402
1505	24	0.021386
1506	17	0.036603
1507	10035	0.053615
1508	35	0.010233
1509	25	0.015795
151	10017	0.007568
1510	10028	0.013137
1510	29	0.008554
1510	35	0.033479
1511	10015	0.052146
1512	20025	0.010344
1513	20029	0.013997
1513	24	0.019108
1514	20036	0.027786
1515	25	0.015795
1516	35	0.020466
1517	35	0.018286
1517	36	0.028343
1518	19	0.044264
1519	33	0.054381
152	10017	0.007568
1520	10038	0.053615
1521	20021	0.058641
1521	20029	0.013997
1522	20017	0.027386
1523	20018	0.030453
1524	10020	0.017288
1524	12	0.011363
1524	20011	0.023273
1524	20014	0.006723
1524	20022	0.027820
1524	20026	0.041730
1524	35	0.006506
1525	10032	0.032536
1526	10012	0.008547
1526	10015	0.022830
1526	10017	0.003313
1526	10018	0.014244
1526	10023	0.017543
1526	10027	0.028734
1526	10028	0.014064
1526	10029	0.081964
1526	10030	0.020324
1526	10032	0.028489
1526	10033	0.028734
1526	10034	0.035459
1526	10037	0.029239
1526	20029	0.006858
1526	20035	0.011185
1526	20036	0.024330
1527	38	0.056395
1528	39	0.056816
1529	39	0.056816
153	10021	0.020801
1530	10018	0.024704
